Age,Gender,Education Level,Job Title,Years of Experience,Salary
35,Female,Bachelor's Degree,Back end Developer,10,114776
39,Male,PhD,Senior Engineer,12,115000
42,Male,Master's Degree,Project Engineer,14,115000
33,Male,Master's Degree,Senior Operations Manager,7,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
27,Male,PhD,Data Scientist,2,115000
25,Male,Bachelor's Degree,Data Analyst,2,115000
25,Male,Bachelor's Degree,Data Analyst,2,115000
25,Male,Bachelor's Degree,Data Analyst,2,115000
32,Male,Bachelor's Degree,Full Stack Engineer,5,115000
27,Male,Bachelor's Degree,Senior Project Engineer,4,115000
31,Male,Bachelor's Degree,Front end Developer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
31,Male,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
33,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
33,Female,Bachelor's Degree,Full Stack Engineer,6,115000
32,Female,Master's Degree,Full Stack Engineer,6,115000
41,Male,Master's Degree,Senior HR Generalist,11,115000
38,Male,PhD,Senior Human Resources Manager,11,115000
37,Male,PhD,Director of HR,11,115000
37,Male,PhD,Director of HR,11,115000
37,Male,PhD,Director of HR,11,115000
37,Male,PhD,Director of HR,11,115000
41,Male,Master's Degree,Senior HR Generalist,11,115000
38,Male,PhD,Senior Human Resources Manager,11,115000
37,Male,PhD,Director of HR,11,115000
37,Male,PhD,Director of HR,11,115000
37,Male,PhD,Director of HR,11,115000
37,Male,PhD,Director of HR,11,115000
32,Female,Bachelor's Degree,Marketing Manager,8,115000
31,Male,Bachelor's Degree,Project Manager,6,115000
28,Female,Master's Degree,Full Stack Engineer,7,115920
28,Female,Master's Degree,Full Stack Engineer,7,115920
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
36,Female,Master's Degree,Marketing Manager,11,117000
33,Male,Master's Degree,Senior Project Engineer,10,117314
33,Male,Bachelor's Degree,Front end Developer,9,117904
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
38,Male,Bachelor's Degree,Operations Manager,11,119000
36,Male,Bachelor's Degree,Senior Project Engineer,14,119224
36,Male,Bachelor's Degree,Senior Project Engineer,14,119224
33,Female,Master's Degree,Front end Developer,10,119419
23,Male,PhD,Software Engineer Manager,1,119836
23,Male,PhD,Software Engineer Manager,1,119836
33,Female,Master's Degree,Front end Developer,9,119918
33,Female,Master's Degree,Front end Developer,9,119918
33,Female,Master's Degree,Front end Developer,9,119918
42,Female,Master's Degree,Product Manager,12,120000
38,Male,PhD,Senior Scientist,11,120000
46,Male,Bachelor's Degree,IT Manager,19,120000
42,Female,Master's Degree,Creative Director,14,120000
36,Male,PhD,Principal Scientist,11,120000
35,Male,Master's Degree,Senior Product Manager,10,120000
43,Female,Master's Degree,Senior Product Marketing Manager,14,120000
36,Male,Master's Degree,Senior Business Development Manager,11,120000
41,Female,Master's Degree,Senior Human Resources Manager,13,120000
40,Female,Master's Degree,Senior Human Resources Specialist,13,120000
39,Female,Bachelor's Degree,Senior Operations Manager,10,120000
37,Male,Master's Degree,Senior Software Architect,9,120000
43,Male,Bachelor's Degree,Senior Project Manager,15,120000
39,Male,Bachelor's Degree,Senior Marketing Specialist,10,120000
38,Female,Bachelor's Degree,Senior Product Manager,10,120000
37,Female,Bachelor's Degree,Senior Financial Manager,10,120000
38,Female,Bachelor's Degree,Senior Project Manager,9,120000
38,Female,Bachelor's Degree,Senior Operations Coordinator,9,120000
42,Female,Bachelor's Degree,Senior Project Manager,12,120000
37,Male,Bachelor's Degree,Senior Business Development Manager,10,120000
26,Male,Master's Degree,Product Manager,2,120000
26,Female,Master's Degree,Product Manager,2,120000
26,Female,Master's Degree,Product Manager,2,120000
26,Female,Master's Degree,Product Manager,2,120000
26,Female,Master's Degree,Product Manager,2,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Female,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
26,Male,Bachelor's Degree,Data Analyst,3,120000
27,Female,Bachelor's Degree,Data Analyst,5,120000
29,Female,Bachelor's Degree,Data Analyst,6,120000
29,Female,Bachelor's Degree,Data Analyst,6,120000
29,Female,Bachelor's Degree,Data Analyst,6,120000
29,Female,Bachelor's Degree,Data Analyst,6,120000
32,Female,Master's Degree,Full Stack Engineer,5,120000
32,Male,Bachelor's Degree,Full Stack Engineer,5,120000
32,Female,Master's Degree,Full Stack Engineer,5,120000
32,Male,Master's Degree,Full Stack Engineer,6,120000
33,Female,Master's Degree,Full Stack Engineer,5,120000
34,Male,Bachelor's Degree,Back end Developer,6,120000
36,Male,Bachelor's Degree,Front end Developer,7,120000
32,Male,Master's Degree,Back end Developer,7,120000
32,Male,Master's Degree,Back end Developer,7,120000
31,Male,Master's Degree,Product Manager,6,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
33,Male,Master's Degree,Data Analyst,8,120000
32,Female,Master's Degree,Product Manager,7,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
34,Female,Master's Degree,Product Manager,7,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
35,Female,Master's Degree,Data Analyst,9,120000
33,Male,PhD,Director of HR,9,120000
45,Male,PhD,Senior Human Resources Manager,12,120000
44,Female,PhD,Senior Human Resources Manager,12,120000
37,Male,PhD,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
45,Male,PhD,Senior Human Resources Manager,12,120000
44,Female,PhD,Senior Human Resources Manager,12,120000
37,Male,PhD,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
42,Female,Master's Degree,Director of HR,12,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
40,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Human Resources Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Manager,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Female,Master's Degree,Marketing Coordinator,11,120000
39,Male,Master's Degree,Director of HR,12,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
33,Male,Master's Degree,Senior Data Scientist,8,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
31,Female,Master's Degree,Content Marketing Manager,8,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
30,Male,Master's Degree,Financial Manager,7,120000
31,Female,PhD,Research Scientist,8,120000
31,Female,Master's Degree,Financial Manager,7,120000
31,Female,Master's Degree,Financial Manager,7,120000
31,Female,PhD,Research Scientist,8,120000
31,Female,Master's Degree,Financial Manager,7,120000
31,Female,Master's Degree,Financial Manager,7,120000
31,Female,PhD,Research Scientist,8,120000
31,Female,Master's Degree,Financial Manager,7,120000
31,Female,Master's Degree,Financial Manager,7,120000
31,Female,PhD,Research Scientist,8,120000
